id;modified;bibliographicCitation;references;institutionCode;collectionCode;basisOfRecord;materialSampleID;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;organismQuantity;organismQuantityType;sex;lifeStage;occurrenceStatus;preparations;otherCatalogNumbers;associatedReferences;organismID;associatedOccurrences;eventID;samplingProtocol;sampleSizeValue;sampleSizeUnit;eventDate;eventTime;year;month;verbatimEventDate;fieldNumber;waterBody;country;stateProvince;county;locality;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;footprintWKT;identifiedBy;dateIdentified;identificationReferences;identificationRemarks;identificationQualifier;typeStatus;scientificNameID;taxonConceptID;scientificName;kingdom;phylum;class;family;genus;subgenus;specificEpithet;infraspecificEpithet;taxonRank;scientificNameAuthorship;vernacularName
urn:lsid:taxonomy.org.au:MAMM:M49599;2019-01-11T09:32:23;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49599;;;;;;1;individuals;;;present;;;;;;;;;;17/09/1999 23.09;;1999;9;;;;Australia;Western Australia;;;;;-3.390.556;12.335.056;;;POINT (123.35056 -33.90556);;;;;;;urn:lsid:marinespecies.org:taxname:231405;urn:lsid:biodiversity.org.au:afd.taxon:66ce2ba9-f47e-41f0-b5df-db8fd4d8412b;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Antarctic Minke Whale
urn:lsid:taxonomy.org.au:MAMM:M203;2019-01-11T09:32:47;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M203;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-21.6;115.01.00;;;POINT (115.10000 -21.60000);;;;;;;urn:lsid:marinespecies.org:taxname:220227;urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1;Dugong dugon;Animalia;Chordata;Mammalia;Dugongidae;Dugong;;;;species;;Dugong
urn:lsid:taxonomy.org.au:MAMM:M54210;2019-01-11T09:32:13;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54210;;;;;;1;individuals;;;present;;;;;;;;;;24/12/1981 00.12;;1981;12;;;;Australia;Western Australia;;;;;-3.436.667;11.513.333;;;POINT (115.13333 -34.36667);;;;;;;urn:lsid:marinespecies.org:taxname:231405;urn:lsid:biodiversity.org.au:afd.taxon:66ce2ba9-f47e-41f0-b5df-db8fd4d8412b;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Antarctic Minke Whale
urn:lsid:taxonomy.org.au:MAMM:M9866;2019-01-11T09:32:14;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M9866;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M4363;2019-01-11T09:32:38;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M4363;;;;;;1;individuals;;;present;;;;;;;;;;25/07/1960 23.07;;1960;7;;;;Australia;New South Wales;;;;;-3.406.111;15.120.833;;;POINT (151.20833 -34.06111);;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M54208;2019-01-11T09:32:41;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54208;;;;;;1;individuals;;;present;;;;;;;;;;07/10/1981 23.10;;1981;10;;;;Australia;Western Australia;;;;;-3.503.333;11.691.667;;;POINT (116.91667 -35.03333);;;;;;;urn:lsid:marinespecies.org:taxname:231405;urn:lsid:biodiversity.org.au:afd.taxon:66ce2ba9-f47e-41f0-b5df-db8fd4d8412b;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Antarctic Minke Whale
urn:lsid:taxonomy.org.au:MAMM:M2237;2019-01-11T09:32:43;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M2237;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-33.7;115.03.00;;;POINT (115.30000 -33.70000);;;;;;;urn:lsid:marinespecies.org:taxname:137088;urn:lsid:biodiversity.org.au:afd.taxon:7487f1a7-d213-46be-ac63-36e1a5021b31;Balaenoptera borealis;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;sei whale
urn:lsid:taxonomy.org.au:MAMM:M15251;2019-01-11T09:32:43;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M15251;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M14930;2019-01-11T09:32:26;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M14930;;;;;;1;individuals;;;present;;;;;;;;;;30/09/1973 23.09;;1973;10;;;;Australia;Western Australia;;;;;-2.891.667;114;;;POINT (114.00000 -28.91667);;;;;;;urn:lsid:marinespecies.org:taxname:242603;urn:lsid:biodiversity.org.au:afd.taxon:ec4289c4-6784-4b67-900f-899a43f39eae;Balaenoptera brydei;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Bryde's whale
urn:lsid:taxonomy.org.au:MAMM:M43208;2019-01-11T09:32:25;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M43208;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-20.7;115.06.00;;;POINT (115.60000 -20.70000);;;;;;;urn:lsid:marinespecies.org:taxname:220227;urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1;Dugong dugon;Animalia;Chordata;Mammalia;Dugongidae;Dugong;;;;species;;Dugong
urn:lsid:taxonomy.org.au:MAMM:M34201;2019-01-11T09:32:05;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M34201;;;;;;1;individuals;;;present;;;;;;;;;;10/07/1961 23.07;;1961;7;;;;Australia;Western Australia;;;;;-2.488.333;11.366.667;;;POINT (113.66667 -24.88333);;;;;;;urn:lsid:marinespecies.org:taxname:242603;urn:lsid:biodiversity.org.au:afd.taxon:ec4289c4-6784-4b67-900f-899a43f39eae;Balaenoptera brydei;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Bryde's whale
urn:lsid:taxonomy.org.au:MAMM:M29335;2019-01-11T09:32:05;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M29335;;;;;;1;individuals;;;present;;;;;;;;;;01/01/1989 00.01;;1989;1;;;;Australia;Western Australia;;;;;-34.7;118.06.00;;;POINT (118.60000 -34.70000);;;;;;;urn:lsid:marinespecies.org:taxname:242606;urn:lsid:biodiversity.org.au:afd.taxon:1c040529-c8c3-4e09-aa33-d520ae8f22f2;Berardius arnuxii;Animalia;Chordata;Mammalia;Ziphiidae;Berardius;;;;species;;Arnux's beaked whale
urn:lsid:taxonomy.org.au:MAMM:M54209;2019-01-11T09:32:56;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54209;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:242603;urn:lsid:biodiversity.org.au:afd.taxon:ec4289c4-6784-4b67-900f-899a43f39eae;Balaenoptera brydei;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Bryde's whale
urn:lsid:taxonomy.org.au:MAMM:M34199;2019-01-11T09:32:32;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M34199;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-2.488.333;11.366.667;;;POINT (113.66667 -24.88333);;;;;;;urn:lsid:marinespecies.org:taxname:242603;urn:lsid:biodiversity.org.au:afd.taxon:ec4289c4-6784-4b67-900f-899a43f39eae;Balaenoptera brydei;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Bryde's whale
urn:lsid:taxonomy.org.au:MAMM:M34197;2019-01-11T09:32:56;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M34197;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-2.488.333;11.366.667;;;POINT (113.66667 -24.88333);;;;;;;urn:lsid:marinespecies.org:taxname:242603;urn:lsid:biodiversity.org.au:afd.taxon:ec4289c4-6784-4b67-900f-899a43f39eae;Balaenoptera brydei;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Bryde's whale
urn:lsid:taxonomy.org.au:MAMM:M25646;2019-01-11T09:32:33;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M25646;;;;;;1;individuals;;;present;;;;;;;;;;;;1967;12;;;;Australia;Western Australia;;;;;-26;114.03.00;;;POINT (114.30000 -26.00000);;;;;;;urn:lsid:marinespecies.org:taxname:220227;urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1;Dugong dugon;Animalia;Chordata;Mammalia;Dugongidae;Dugong;;;;species;;Dugong
urn:lsid:taxonomy.org.au:MAMM:M34198;2019-01-11T09:32:34;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M34198;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-2.488.333;11.366.667;;;POINT (113.66667 -24.88333);;;;;;;urn:lsid:marinespecies.org:taxname:242603;urn:lsid:biodiversity.org.au:afd.taxon:ec4289c4-6784-4b67-900f-899a43f39eae;Balaenoptera brydei;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Bryde's whale
urn:lsid:taxonomy.org.au:MAMM:M34196;2019-01-11T09:32:59;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M34196;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-2.488.333;11.366.667;;;POINT (113.66667 -24.88333);;;;;;;urn:lsid:marinespecies.org:taxname:242603;urn:lsid:biodiversity.org.au:afd.taxon:ec4289c4-6784-4b67-900f-899a43f39eae;Balaenoptera brydei;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Bryde's whale
urn:lsid:taxonomy.org.au:MAMM:M6058;2019-01-11T09:32:59;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M6058;;;;;;1;individuals;;;present;;;;;;;;;;15/05/1961 23.05;;1961;5;;;;Australia;Western Australia;;;;;-3.101.667;115.325;;;POINT (115.32500 -31.01667);;;;;;;urn:lsid:marinespecies.org:taxname:136980;urn:lsid:biodiversity.org.au:afd.taxon:a8e34f27-0b3f-4fa1-8974-9ebff3784d80;DELPHINIDAE;Animalia;Chordata;Mammalia;Delphinidae;;;;;family;;dolphins
urn:lsid:taxonomy.org.au:MAMM:M54207;2019-01-11T09:32:09;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54207;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:137090;urn:lsid:biodiversity.org.au:afd.taxon:04788e73-25e2-472f-ad5e-65d7d93231dc;Balaenoptera musculus;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Blue Whale
urn:lsid:taxonomy.org.au:MAMM:M34;2019-01-11T09:32:08;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M34;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M62120;2019-01-11T09:32:08;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M62120;;;;;;1;individuals;;;present;;;;;;;;;;;;2001;11;;;;Australia;Western Australia;;;;;-20.8;115.04.00;;;POINT (115.40000 -20.80000);;;;;;;urn:lsid:marinespecies.org:taxname:220227;urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1;Dugong dugon;Animalia;Chordata;Mammalia;Dugongidae;Dugong;;;;species;;Dugong
urn:lsid:taxonomy.org.au:MAMM:M52161;2019-01-11T09:32:08;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M52161;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-22;114.01.00;;;POINT (114.10000 -22.00000);;;;;;;urn:lsid:marinespecies.org:taxname:220227;urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1;Dugong dugon;Animalia;Chordata;Mammalia;Dugongidae;Dugong;;;;species;;Dugong
urn:lsid:taxonomy.org.au:MAMM:M54160;2019-01-11T09:32:15;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54160;;;;;;1;individuals;;;present;;;;;;;;;;;;1974;4;;;;;;;;;;-35;121.07.00;;;POINT (121.70000 -35.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137090;urn:lsid:biodiversity.org.au:afd.taxon:04788e73-25e2-472f-ad5e-65d7d93231dc;Balaenoptera musculus;Animalia;Chordata;Mammalia;Balaenopteridae;Balaenoptera;;;;species;;Blue Whale
urn:lsid:taxonomy.org.au:MAMM:M34200;2019-01-11T09:32:57;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M34200;;;;;;1;individuals;;;present;;;;;;;;;;26/09/1983 23.09;;1983;9;;;;Australia;Western Australia;;;;;-33.65;11.533.333;;;POINT (115.33333 -33.65000);;;;;;;urn:lsid:marinespecies.org:taxname:231424;urn:lsid:biodiversity.org.au:afd.taxon:62a8fd85-8ec4-4d57-96cf-355c363cece9;Caperea marginata;Animalia;Chordata;Mammalia;Neobalaenidae;Caperea;;;;species;;pygmy right whale
urn:lsid:taxonomy.org.au:MAMM:M61;2019-01-11T09:32:57;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M61;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-33.65;11.533.333;;;POINT (115.33333 -33.65000);;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M22294;2019-01-11T09:32:57;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M22294;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:220227;urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1;Dugong dugon;Animalia;Chordata;Mammalia;Dugongidae;Dugong;;;;species;;Dugong
urn:lsid:taxonomy.org.au:MAMM:M44073;2019-01-11T09:32:33;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M44073;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-3.438.278;119.06.00;;;POINT (119.60000 -34.38278);;;;;;;urn:lsid:marinespecies.org:taxname:231424;urn:lsid:biodiversity.org.au:afd.taxon:62a8fd85-8ec4-4d57-96cf-355c363cece9;Caperea marginata;Animalia;Chordata;Mammalia;Neobalaenidae;Caperea;;;;species;;pygmy right whale
urn:lsid:taxonomy.org.au:MAMM:M433;2019-01-11T09:32:33;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M433;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-32.05;11.573.333;;;POINT (115.73333 -32.05000);;;;;;;urn:lsid:marinespecies.org:taxname:136980;urn:lsid:biodiversity.org.au:afd.taxon:a8e34f27-0b3f-4fa1-8974-9ebff3784d80;DELPHINIDAE;Animalia;Chordata;Mammalia;Delphinidae;;;;;family;;dolphins
urn:lsid:taxonomy.org.au:MAMM:M43206;2019-01-11T09:32:33;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M43206;;;;;;1;individuals;;;present;;;;;;;;;;;;1993;7;;;;Australia;Western Australia;;;;;-21.9;114.04.00;;;POINT (114.40000 -21.90000);;;;;;;urn:lsid:marinespecies.org:taxname:220227;urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1;Dugong dugon;Animalia;Chordata;Mammalia;Dugongidae;Dugong;;;;species;;Dugong
urn:lsid:taxonomy.org.au:MAMM:M43310;2019-01-11T09:32:34;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M43310;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-21.9;114.04.00;;;POINT (114.40000 -21.90000);;;;;;;urn:lsid:marinespecies.org:taxname:220227;urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1;Dugong dugon;Animalia;Chordata;Mammalia;Dugongidae;Dugong;;;;species;;Dugong
urn:lsid:taxonomy.org.au:MAMM:M53704;2019-01-11T09:33:00;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M53704;;;;;;1;individuals;;;present;;;;;;;;;;30/09/1991 23.09;;1991;10;;;;Australia;Western Australia;;;;;-3.456.667;11.876.667;;;POINT (118.76667 -34.56667);;;;;;;urn:lsid:marinespecies.org:taxname:231424;urn:lsid:biodiversity.org.au:afd.taxon:62a8fd85-8ec4-4d57-96cf-355c363cece9;Caperea marginata;Animalia;Chordata;Mammalia;Neobalaenidae;Caperea;;;;species;;pygmy right whale
urn:lsid:taxonomy.org.au:MAMM:M22337;2019-01-11T09:32:39;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M22337;;;;;;1;individuals;;;present;;;;;;;;;;18/08/1981 23.08;;1981;8;;;;Australia;Western Australia;;;;;-32.05;11.573.333;;;POINT (115.73333 -32.05000);;;;;;;urn:lsid:marinespecies.org:taxname:231424;urn:lsid:biodiversity.org.au:afd.taxon:62a8fd85-8ec4-4d57-96cf-355c363cece9;Caperea marginata;Animalia;Chordata;Mammalia;Neobalaenidae;Caperea;;;;species;;pygmy right whale
urn:lsid:taxonomy.org.au:MAMM:M36797;2019-01-11T09:32:40;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M36797;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-33.8;123.08.00;;;POINT (123.80000 -33.80000);;;;;;;urn:lsid:marinespecies.org:taxname:231424;urn:lsid:biodiversity.org.au:afd.taxon:62a8fd85-8ec4-4d57-96cf-355c363cece9;Caperea marginata;Animalia;Chordata;Mammalia;Neobalaenidae;Caperea;;;;species;;pygmy right whale
urn:lsid:taxonomy.org.au:MAMM:M54148;2019-01-11T09:32:40;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54148;;;;;;1;individuals;;;present;;;;;;;;;;10/09/1985 23.09;;1985;9;;;;Australia;Western Australia;;;;;-3.508.333;11.793.333;;;POINT (117.93333 -35.08333);;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M36798;2019-01-11T09:32:45;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M36798;;;;;;1;individuals;;;present;;;;;;;;;;04/10/1981 23.10;;1981;10;;;;Australia;Western Australia;;;;;-3.456.667;11.876.667;;;POINT (118.76667 -34.56667);;;;;;;urn:lsid:marinespecies.org:taxname:231424;urn:lsid:biodiversity.org.au:afd.taxon:62a8fd85-8ec4-4d57-96cf-355c363cece9;Caperea marginata;Animalia;Chordata;Mammalia;Neobalaenidae;Caperea;;;;species;;pygmy right whale
urn:lsid:taxonomy.org.au:MAMM:M56261;2019-01-11T09:32:21;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M56261;;;;;;1;individuals;;;present;;;;;;;;;;28/06/1977 23.06;;1977;6;;;;Australia;Western Australia;;;;;-3.508.333;117.95;;;POINT (117.95000 -35.08333);;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M9099;2019-01-11T09:32:21;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M9099;;;;;;1;individuals;;;present;;;;;;;;;;30/04/1970 23.04;;1970;5;;;;;;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M44072;2019-01-11T09:32:47;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M44072;;;;;;1;individuals;;;present;;;;;;;;;;19/10/1990 23.10;;1990;10;;;;Australia;Western Australia;;;;;-3.213.278;11.573.278;;;POINT (115.73278 -32.13278);;;;;;;urn:lsid:marinespecies.org:taxname:231424;urn:lsid:biodiversity.org.au:afd.taxon:62a8fd85-8ec4-4d57-96cf-355c363cece9;Caperea marginata;Animalia;Chordata;Mammalia;Neobalaenidae;Caperea;;;;species;;pygmy right whale
urn:lsid:taxonomy.org.au:MAMM:M54143;2019-01-11T09:32:54;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54143;;;;;;1;individuals;;;present;;;;;;;;;;03/03/1975 23.03;;1975;3;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:136980;urn:lsid:biodiversity.org.au:afd.taxon:a8e34f27-0b3f-4fa1-8974-9ebff3784d80;DELPHINIDAE;Animalia;Chordata;Mammalia;Delphinidae;;;;;family;;dolphins
urn:lsid:taxonomy.org.au:MAMM:M48700;2019-01-11T09:32:29;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M48700;;;;;;1;individuals;;;present;;;;;;;;;;07/04/1984 23.04;;1984;4;;;;Australia;Western Australia;;;;;-3.501.667;11.793.333;;;POINT (117.93333 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M28646;2019-01-11T09:32:54;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M28646;;;;;;1;individuals;;;present;;;;;;;;;;;;1986;1;;;;Australia;Western Australia;;;;;-24.9;113.06.00;;;POINT (113.60000 -24.90000);;;;;;;urn:lsid:marinespecies.org:taxname:220227;urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1;Dugong dugon;Animalia;Chordata;Mammalia;Dugongidae;Dugong;;;;species;;Dugong
urn:lsid:taxonomy.org.au:MAMM:M2598;2019-01-11T09:32:19;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M2598;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-3.333.333;11.563.333;;;POINT (115.63333 -33.33333);;;;;;;urn:lsid:marinespecies.org:taxname:136980;urn:lsid:biodiversity.org.au:afd.taxon:a8e34f27-0b3f-4fa1-8974-9ebff3784d80;DELPHINIDAE;Animalia;Chordata;Mammalia;Delphinidae;;;;;family;;dolphins
urn:lsid:taxonomy.org.au:MAMM:M3321;2019-01-11T09:32:19;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M3321;;;;;;1;individuals;;;present;;;;;;;;;;27/02/1958 23.02;;1958;2;;;;Australia;Western Australia;;;;;-3.386.667;121.09.00;;;POINT (121.90000 -33.86667);;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M4007;2019-01-11T09:32:20;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M4007;;;;;;1;individuals;;;present;;;;;;;;;;31/01/1960 23.01;;1960;2;;;;Australia;Western Australia;;;;;-34.1;12.319.167;;;POINT (123.19167 -34.10000);;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
urn:lsid:taxonomy.org.au:MAMM:M2691;2019-01-11T09:32:50;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M2691;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-33.95;12.011.667;;;POINT (120.11667 -33.95000);;;;;;;urn:lsid:marinespecies.org:taxname:383558;urn:lsid:biodiversity.org.au:afd.taxon:6496e9e8-c729-473e-96aa-892ba9dad2f0;Delphinus delphis delphis;Animalia;Chordata;Mammalia;Delphinidae;Delphinus;;;;subspecies;;
