id;modified;bibliographicCitation;institutionCode;collectionCode;basisOfRecord;informationWithheld;occurrenceID;catalogNumber;recordedBy;individualCount;sex;lifeStage;occurrenceStatus;eventDate;year;month;day;fieldNotes;waterBody;country;locality;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;scientificNameID;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;scientificNameAuthorship
urn:catalog:AADC:WHALE_LOG:WL-55;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-55;WL-55;Crew and expeditioners on voyage;6;;;present;1996-04-11 05:18:00+00;1996;4;11;one male, 5 female;Southern Ocean;Antarctica;Southern Ocean;;;-6.371.700.000;8.830.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-56;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-56;WL-56;Crew and expeditioners on voyage;;;;present;1996-04-11 06:20:00+00;1996;4;11;;Southern Ocean;Antarctica;Southern Ocean;;;-6.380.000.000;8.780.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137092;Megaptera novaeangliae;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;(Borowski,1781)
urn:catalog:AADC:WHALE_LOG:WL-57;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-57;WL-57;Crew and expeditioners on voyage;1;;;present;1996-04-11 08:45:00+00;1996;4;11;;Southern Ocean;Antarctica;Southern Ocean;;;-6.396.700.000;8.675.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-58;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-58;WL-58;Crew and expeditioners on voyage;2;;;present;1996-04-11 08:45:00+00;1996;4;11;;Southern Ocean;Antarctica;Southern Ocean;;;-6.396.700.000;8.675.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137092;Megaptera novaeangliae;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;(Borowski,1781)
urn:catalog:AADC:WHALE_LOG:WL-59;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-59;WL-59;Crew and expeditioners on voyage;1;;;present;1996-04-11 08:45:00+00;1996;4;11;;Southern Ocean;Antarctica;Southern Ocean;;;-6.396.700.000;8.675.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-6;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-6;WL-6;Crew and expeditioners on voyage;1;;;present;1995-10-04 09:36:00+00;1995;10;4;nilas ice with thin floes;Southern Ocean;Antarctica;Southern Ocean;;;-6.220.000.000;7.861.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-60;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-60;WL-60;Crew and expeditioners on voyage;2;;;present;1996-04-12 02:00:00+00;1996;4;12;in grease ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.496.700.000;8.120.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-61;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-61;WL-61;Crew and expeditioners on voyage;;;;present;1996-04-13 02:00:00+00;1996;4;13;close to bow;Southern Ocean;Antarctica;Southern Ocean;;;-6.710.000.000;7.625.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-62;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-62;WL-62;Crew and expeditioners on voyage;2;;;present;1996-04-13 02:41:00+00;1996;4;13;close to ice edge;Southern Ocean;Antarctica;Southern Ocean;;;-6.661.700.000;7.580.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-63;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-63;WL-63;Crew and expeditioners on voyage;1;;;present;1996-04-16 09:10:00+00;1996;4;16;in pool;Southern Ocean;Antarctica;Southern Ocean;;;-6.660.000.000;7.540.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-64;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-64;WL-64;Crew and expeditioners on voyage;2;;;present;1996-04-16 10:20:00+00;1996;4;16;in large lead;Southern Ocean;Antarctica;Southern Ocean;;;-6.648.300.000;7.598.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-65;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-65;WL-65;Crew and expeditioners on voyage;2;;;present;1996-04-17 05:30:00+00;1996;4;17;in large polyna;Southern Ocean;Antarctica;Southern Ocean;;;-6.493.300.000;7.945.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-66;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-66;WL-66;Crew and expeditioners on voyage;4;;;present;1996-04-17 06:15:00+00;1996;4;17;open water northedge of pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.468.300.000;8.010.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-67;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-67;WL-67;Crew and expeditioners on voyage;4;;;present;1996-04-17 06:48:00+00;1996;4;17;;Southern Ocean;Antarctica;Southern Ocean;;;-6.460.000.000;8.041.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-68;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-68;WL-68;Crew and expeditioners on voyage;1;;;present;1996-04-17 06:48:00+00;1996;4;17;;Southern Ocean;Antarctica;Southern Ocean;;;-6.460.000.000;8.041.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137013;Balaenoptera sp.;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;sp.;;
urn:catalog:AADC:WHALE_LOG:WL-69;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-69;WL-69;Crew and expeditioners on voyage;1;;;present;1996-04-22 03:02:00+00;1996;4;22;in small pools;Southern Ocean;Antarctica;Southern Ocean;;;-6.545.000.000;10.873.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-7;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-7;WL-7;Crew and expeditioners on voyage;1;;;present;1995-10-07 09:40:00+00;1995;10;7;polyna area in pack ice, nilas also;Southern Ocean;Antarctica;Southern Ocean;;;-6.290.000.000;6.188.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-72;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-72;WL-72;Crew and expeditioners on voyage;1;;;present;1996-10-16 10:15:00+00;1996;10;16;in small polyna;Southern Ocean;Antarctica;Southern Ocean;;;-6.233.300.000;8.758.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-73;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-73;WL-73;Crew and expeditioners on voyage;3;;;present;1996-11-04 09:30:00+00;1996;11;4;in small pool, playing;Southern Ocean;Antarctica;Southern Ocean;;;-6.676.700.000;7.450.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-74;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-74;WL-74;Crew and expeditioners on voyage;1;;;present;1996-11-05 12:00:00+00;1996;11;5;blowing and swiiming;Southern Ocean;Antarctica;Southern Ocean;;;-6.705.000.000;7.561.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-75;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-75;WL-75;Crew and expeditioners on voyage;;;;present;1996-11-05 12:00:00+00;1996;11;5;;Southern Ocean;Antarctica;Southern Ocean;;;-6.705.000.000;7.561.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-76;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-76;WL-76;Crew and expeditioners on voyage;5;;;present;1996-11-27 06:15:00+00;1996;11;27;;Southern Ocean;Antarctica;Southern Ocean;;;-5.150.000.000;15.566.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137097;Globicephala melas;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Globicephala;melas;;Traill,1809
urn:catalog:AADC:WHALE_LOG:WL-77;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-77;WL-77;Crew and expeditioners on voyage;1;;;present;1996-12-04 10:10:00+00;1996;12;4;swimming south;Southern Ocean;Antarctica;Southern Ocean;;;-4.663.300.000;15.056.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137092;Megaptera novaeangliae;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;(Borowski,1781)
urn:catalog:AADC:WHALE_LOG:WL-78;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-78;WL-78;Crew and expeditioners on voyage;2;;;present;1996-12-10 02:12:00+00;1996;12;10;slow braech, swiimiing north;Southern Ocean;Antarctica;Southern Ocean;;;-4.508.300.000;14.300.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137097;Globicephala melas;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Globicephala;melas;;Traill,1809
urn:catalog:AADC:WHALE_LOG:WL-8;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-8;WL-8;Crew and expeditioners on voyage;2;;;present;1995-10-07 10:00:00+00;1995;10;7;polyna in pack ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.290.000.000;6.180.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-80;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-80;WL-80;Crew and expeditioners on voyage;3;;;present;1996-12-11 08:50:00+00;1996;12;11;travelling on surface west;Southern Ocean;Antarctica;Southern Ocean;;;-4.821.700.000;13.695.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137097;Globicephala melas;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Globicephala;melas;;Traill,1809
urn:catalog:AADC:WHALE_LOG:WL-81;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-81;WL-81;Crew and expeditioners on voyage;2;;;present;1996-12-16 08:50:00+00;1996;12;16;swimming west;Southern Ocean;Antarctica;Southern Ocean;;;-5.940.000.000;10.281.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-83;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-83;WL-83;Crew and expeditioners on voyage;1;;;present;1996-12-18 00:07:00+00;1996;12;18;blowing;Southern Ocean;Antarctica;Southern Ocean;;;-6.001.700.000;8.616.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-86;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-86;WL-86;Crew and expeditioners on voyage;2;;;present;1996-12-24 23:50:00+00;1996;12;24;blowing and heading west;Southern Ocean;Antarctica;Southern Ocean;;;-6.736.500.000;6.241.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-87;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-87;WL-87;Crew and expeditioners on voyage;3;;;present;1996-12-27 03:49:00+00;1996;12;27;swimming and heading north;Southern Ocean;Antarctica;Southern Ocean;;;-6.725.700.000;6.833.800.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-88;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-88;WL-88;Crew and expeditioners on voyage;1;;;present;1996-12-27 04:02:00+00;1996;12;27;swiiming north;Southern Ocean;Antarctica;Southern Ocean;;;-6.729.400.000;6.836.500.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-89;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-89;WL-89;Crew and expeditioners on voyage;1;;;present;1996-12-29 21:10:00+00;1996;12;29;swimming and blowing on surface;Southern Ocean;Antarctica;Southern Ocean;;;-6.903.700.000;7.596.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-91;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-91;WL-91;Crew and expeditioners on voyage;4;;;present;1997-01-01 08:56:00+00;1997;1;1;swimming south and blowing;Southern Ocean;Antarctica;Southern Ocean;;;-6.811.700.000;7.796.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137092;Megaptera novaeangliae;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;(Borowski,1781)
urn:catalog:AADC:WHALE_LOG:WL-92;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-92;WL-92;Crew and expeditioners on voyage;4;;;present;1997-01-01 09:30:00+00;1997;1;1;blowing and diving;Southern Ocean;Antarctica;Southern Ocean;;;-6.806.700.000;7.818.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-93;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-93;WL-93;Crew and expeditioners on voyage;3;;;present;1997-01-02 06:07:00+00;1997;1;2;heading ssw, blowing and diving;Southern Ocean;Antarctica;Southern Ocean;;;-6.520.000.000;8.055.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-94;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-94;WL-94;Crew and expeditioners on voyage;2;;;present;1997-01-02 09:36:00+00;1997;1;2;heading ne, blowing;Southern Ocean;Antarctica;Southern Ocean;;;-6.481.700.000;8.205.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-95;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-95;WL-95;Crew and expeditioners on voyage;2;;;present;1997-01-02 10:31:00+00;1997;1;2;heading sw, blowing and diving;Southern Ocean;Antarctica;Southern Ocean;;;-6.475.000.000;8.228.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-96;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-96;WL-96;Crew and expeditioners on voyage;1;;;present;1997-01-03 01:30:00+00;1997;1;3;surface and diving;Southern Ocean;Antarctica;Southern Ocean;;;-6.356.700.000;8.316.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
