id;modified;bibliographicCitation;references;institutionCode;collectionCode;basisOfRecord;materialSampleID;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;organismQuantity;organismQuantityType;sex;lifeStage;occurrenceStatus;preparations;otherCatalogNumbers;associatedReferences;organismID;associatedOccurrences;eventID;samplingProtocol;sampleSizeValue;sampleSizeUnit;eventDate;eventTime;year;month;verbatimEventDate;fieldNumber;waterBody;country;stateProvince;county;locality;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;footprintWKT;identifiedBy;dateIdentified;identificationReferences;identificationRemarks;identificationQualifier;typeStatus;scientificNameID;taxonConceptID;scientificName;kingdom;phylum;class;family;genus;subgenus;specificEpithet;infraspecificEpithet;taxonRank;scientificNameAuthorship;vernacularName
60158;2019-12-19T09:19:57;;;;;HumanObservation;;60158;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;27/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60159;2019-12-19T09:19:57;;;;;HumanObservation;;60159;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;28/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60160;2019-12-19T09:19:57;;;;;HumanObservation;;60160;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;28/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60161;2019-12-19T09:19:57;;;;;HumanObservation;;60161;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;28/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60162;2019-12-19T09:19:57;;;;;HumanObservation;;60162;;;;;;1;individual;Female;Mature;present;;;;;;;;;;28/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60166;2019-12-19T09:19:58;;;;;HumanObservation;;60166;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;29/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60163;2019-12-19T09:19:58;;;;;HumanObservation;;60163;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;28/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60164;2019-12-19T09:19:58;;;;;HumanObservation;;60164;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;29/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60165;2019-12-19T09:19:58;;;;;HumanObservation;;60165;;;;;;1;individual;Female;Mature;present;;;;;;;;;;29/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60167;2019-12-19T09:19:58;;;;;HumanObservation;;60167;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;29/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60168;2019-12-19T09:19:59;;;;;HumanObservation;;60168;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;29/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60169;2019-12-19T09:19:59;;;;;HumanObservation;;60169;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;29/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60170;2019-12-19T09:19:59;;;;;HumanObservation;;60170;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;30/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60171;2019-12-19T09:19:59;;;;;HumanObservation;;60171;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;30/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60172;2019-12-19T09:19:59;;;;;HumanObservation;;60172;;;;;;1;individual;Female;Mature;present;;;;;;;;;;30/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60173;2019-12-19T09:19:59;;;;;HumanObservation;;60173;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;30/06/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60174;2019-12-19T09:20:00;;;;;HumanObservation;;60174;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;01/07/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
60175;2019-12-19T09:20:00;;;;;HumanObservation;;60175;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;01/07/1960;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21354;2019-12-19T09:45:19;;;;;HumanObservation;;21354;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;26/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21351;2019-12-19T09:45:19;;;;;HumanObservation;;21351;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;26/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21352;2019-12-19T09:45:19;;;;;HumanObservation;;21352;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;26/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21353;2019-12-19T09:45:19;;;;;HumanObservation;;21353;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;26/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21355;2019-12-19T09:45:19;;;;;HumanObservation;;21355;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;26/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21356;2019-12-19T09:45:19;;;;;HumanObservation;;21356;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;27/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21360;2019-12-19T09:45:20;;;;;HumanObservation;;21360;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;29/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21357;2019-12-19T09:45:20;;;;;HumanObservation;;21357;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;27/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21358;2019-12-19T09:45:20;;;;;HumanObservation;;21358;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;27/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21359;2019-12-19T09:45:20;;;;;HumanObservation;;21359;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;27/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21361;2019-12-19T09:45:20;;;;;HumanObservation;;21361;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;29/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21362;2019-12-19T09:45:20;;;;;HumanObservation;;21362;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;29/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21363;2019-12-19T09:45:20;;;;;HumanObservation;;21363;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;29/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21364;2019-12-19T09:45:20;;;;;HumanObservation;;21364;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;30/06/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21365;2019-12-19T09:45:20;;;;;HumanObservation;;21365;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;01/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21366;2019-12-19T09:45:20;;;;;HumanObservation;;21366;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;01/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21367;2019-12-19T09:45:21;;;;;HumanObservation;;21367;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;01/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21368;2019-12-19T09:45:21;;;;;HumanObservation;;21368;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;02/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21369;2019-12-19T09:45:21;;;;;HumanObservation;;21369;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;02/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21370;2019-12-19T09:45:21;;;;;HumanObservation;;21370;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;02/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21371;2019-12-19T09:45:21;;;;;HumanObservation;;21371;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;02/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21372;2019-12-19T09:45:21;;;;;HumanObservation;;21372;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;03/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21376;2019-12-19T09:45:21;;;;;HumanObservation;;21376;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;06/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21373;2019-12-19T09:45:21;;;;;HumanObservation;;21373;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;04/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21374;2019-12-19T09:45:21;;;;;HumanObservation;;21374;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;05/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21375;2019-12-19T09:45:21;;;;;HumanObservation;;21375;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;05/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
21377;2019-12-19T09:45:21;;;;;HumanObservation;;21377;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;06/07/1948;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36071;2019-12-19T09:16:03;;;;;HumanObservation;;36071;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;03/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36072;2019-12-19T09:16:03;;;;;HumanObservation;;36072;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;04/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36073;2019-12-19T09:16:04;;;;;HumanObservation;;36073;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;04/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36074;2019-12-19T09:16:04;;;;;HumanObservation;;36074;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;04/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36075;2019-12-19T09:16:04;;;;;HumanObservation;;36075;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;06/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36076;2019-12-19T09:16:04;;;;;HumanObservation;;36076;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;06/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36077;2019-12-19T09:16:04;;;;;HumanObservation;;36077;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;06/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36078;2019-12-19T09:16:04;;;;;HumanObservation;;36078;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;07/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36079;2019-12-19T09:16:05;;;;;HumanObservation;;36079;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;07/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36080;2019-12-19T09:16:05;;;;;HumanObservation;;36080;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;07/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36081;2019-12-19T09:16:05;;;;;HumanObservation;;36081;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;08/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36085;2019-12-19T09:16:06;;;;;HumanObservation;;36085;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;09/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36082;2019-12-19T09:16:05;;;;;HumanObservation;;36082;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;08/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36083;2019-12-19T09:16:05;;;;;HumanObservation;;36083;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;08/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36084;2019-12-19T09:16:06;;;;;HumanObservation;;36084;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;09/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36086;2019-12-19T09:16:06;;;;;HumanObservation;;36086;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;09/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36087;2019-12-19T09:16:06;;;;;HumanObservation;;36087;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;10/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36088;2019-12-19T09:16:06;;;;;HumanObservation;;36088;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;14/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36089;2019-12-19T09:16:06;;;;;HumanObservation;;36089;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;15/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36090;2019-12-19T09:16:07;;;;;HumanObservation;;36090;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;15/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36091;2019-12-19T09:16:07;;;;;HumanObservation;;36091;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;15/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36092;2019-12-19T09:16:07;;;;;HumanObservation;;36092;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;16/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36093;2019-12-19T09:16:07;;;;;HumanObservation;;36093;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;20/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36094;2019-12-19T09:16:07;;;;;HumanObservation;;36094;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;20/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36095;2019-12-19T09:16:08;;;;;HumanObservation;;36095;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;21/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36096;2019-12-19T09:16:08;;;;;HumanObservation;;36096;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;21/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
36097;2019-12-19T09:16:08;;;;;HumanObservation;;36097;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;21/06/1953;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
50815;2019-12-19T09:18:06;;;;;HumanObservation;;50815;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;04/07/1957;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
50812;2019-12-19T09:18:06;;;;;HumanObservation;;50812;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;03/07/1957;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
50813;2019-12-19T09:18:06;;;;;HumanObservation;;50813;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;03/07/1957;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
50814;2019-12-19T09:18:06;;;;;HumanObservation;;50814;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;03/07/1957;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
50816;2019-12-19T09:18:07;;;;;HumanObservation;;50816;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;04/07/1957;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
