id;bibliographicCitation;institutionCode;collectionCode;basisOfRecord;dynamicProperties;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;sex;lifeStage;preparations;otherCatalogNumbers;associatedReferences;eventDate;year;month;day;fieldNumber;waterBody;country;stateProvince;county;locality;verbatimDepth;minimumDepthInMeters;maximumDepthInMeters;verbatimCoordinates;decimalLatitude;decimalLongitude;coordinatePrecision;identifiedBy;dateIdentified;typeStatus;scientificNameID;scientificName;scientificNameAuthorship
1092;;SAMC;ZM;HumanObservation;;SAMC-ZM-000879;"Portion of mandibles, eleven teeth; Calf; sent in by Rudi Loutit";;Best PB;;;;;SAM-ZM040934;;1980-07-02T00:00:00Z;1980;;;0/114;Atlantic;Nambia;;;3km north of Toscanini;;;;;-207.999.992.371;133.832.998.276;;Best PB;;;urn:lsid:marinespecies.org:taxname:137119;Physeter macrocephalus;
1093;;SAMC;ZM;HumanObservation;;SAMC-ZM-000059;"Skeleton and skull; Stranded ~1978/12/23";;Best PB;;;;;SAM-ZM039298;;1979-02-01T12:00:00Z;1979;2;1;79/3;Atlantic;South Africa;;;Danger Point, 5 km from light house towards Gansbaai;;;;;-346.166.992.188;192.999.992.371;;Best PB;;;urn:lsid:marinespecies.org:taxname:137111;Tursiops truncatus;
1094;;SAMC;ZM;HumanObservation;;SAMC-ZM-001033;"Sternum, first pair of ribs and smaller sample; Total length 4.29m";;Best PB;;F;;;SAM-ZM040658;;1989-01-03T12:00:00Z;1989;1;3;PBB 89/1;Atlantic;South Africa;;;Oudekraal;;;;;-339.667.015.076;183.500.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137087;Balaenoptera acutorostrata;
1095;;SAMC;ZM;HumanObservation;;SAMC-ZM-001018;"Skull and entire left and part of right baleen series; 3.77m long; Found dead 12/10/1975";;Best PB;;F;;;SAM-ZM038232;;;;;;75/11;Atlantic;South Africa;;;St. Helena Bay Harbour;;;;;-327.000.007.629;180.832.996.368;;Best PB;;;urn:lsid:marinespecies.org:taxname:137087;Balaenoptera acutorostrata;
1096;;SAMC;ZM;HumanObservation;;SAMC-ZM-000448;"Cranial; Stranding; Skull, no mandibles; found by R.W Weeks";;Best PB;;;;;SAM-ZM039292;;1978-07-02T12:00:00Z;1978;;;0/10;Atlantic;Nambia;;;1km north of Cape Cross (1km inland);;;;;-217.667.007.446;139.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
1097;;SAMC;ZM;HumanObservation;;SAMC-ZM-001304;"Calvarium only; Beach pick-up";;Shaughnessy PD;;;;;SAM-ZM039682;;1973-10-29T12:00:00Z;1973;10;29;PDS #2;Atlantic;;;;The Admirals Beach, Gough Island;;;;;-403.499.984.741;-986.666.965.485;;Shaughnessy PD;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
1098;;SAMC;ZM;HumanObservation;;SAMC-ZM-000486;"Skull, mandibles and hyoids; Length 371cm; Tally No. 3528";;Best PB;;F;;;SAM-ZM039747;;1981-08-16T12:00:00Z;1981;8;;81/13/54;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1099;;SAMC;ZM;HumanObservation;;SAMC-ZM-000116;23 teeth;;;;;;;SAM-ZM033589;;;;;;0/108;Atlantic;South Africa;;;Darling District, 06/11/1925;;;;;-334.000.015.259;182.332.992.554;;;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1100;;SAMC;ZM;HumanObservation;;SAMC-ZM-001050;"Baleen plates; Total length 6.15m; Animal entangled in crayfish trap live; Partly used for South African Museum";;Best PB;;F;;;SAM-ZM041119;;1990-12-14T12:00:00Z;1990;12;14;PBB 90/40;Atlantic;South Africa;;;5 nautical mile south of Vondeling Island;;;;;-332.332.992.554;179.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:137092;Megaptera novaengliae;
1101;;SAMC;ZM;HumanObservation;;SAMC-ZM-000010;"Cranial; 5' 1 1/2; Stranding";;;;M;;;SAM-ZM035676;;1969-01-16T12:00:00Z;1969;1;;69/3;Atlantic;South Africa;;;"Strandfontein; North of Doring Bay";;;;;-340.833.015.442;185.499.992.371;;;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
1102;;SAMC;ZM;HumanObservation;;SAMC-ZM-001366;"Skeleton; Total length 1.66m and weight 56.5kg; Animal shot as emaciated";;SFRI Marine Mammal Lab;;M;;;SAM-ZM040624;;1984-12-30T12:00:00Z;1984;12;30;AT 39;Atlantic;South Africa;;;Lamberts Bay;;;;;-320.499.992.371;182.999.992.371;;SFRI Marine Mammal Lab;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis?;
1103;;SAMC;ZM;HumanObservation;;SAMC-ZM-001097;Fossil maxillary crest;;;;;;;SAM-ZM035107;;;;;;;;South Africa;;;West north west Cape Columbine in 225 fathoms;;;;;-327.999.992.371;178.166.999.817;;;;;urn:lsid:marinespecies.org:taxname:136986;Ziphiidae;
1104;;SAMC;ZM;HumanObservation;;SAMC-ZM-000022;"Skull; Total length 365cm; Stranded dead";;Best PB;;M;;;SAM-ZM039919;;1976-10-22T12:00:00Z;1976;10;22;PBB 76/23;Atlantic;Nambia;;;1km south of Bird Island, Walvis Bay;;;;;-228.999.996.185;144.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:137111;Tursiops truncatus;
1105;;SAMC;ZM;HumanObservation;;SAMC-ZM-000016;"Whole skeleton; 1.49mm long; Stranding";;Best PB;;M;;;SAM-ZM036718;;1972-10-16T12:00:00Z;1972;10;;72/13;Atlantic;Nambia;;;Cape Cross;;;;;-217.667.007.446;139.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
1106;;SAMC;ZM;HumanObservation;;SAMC-ZM-001060;"Skull; Total length 4.01m; Animal stranded -first seen on beach 12/08/1977";;Best PB;;M;;;SAM-ZM038950;;;;;;PBB 77/6;Atlantic;South Africa;;;3km east of Die Mond, Bredasdrop District;;;;;-343.499.984.741;19.00;;Best PB;;;urn:lsid:marinespecies.org:taxname:220222;Eubalaena australis;
1107;;SAMC;ZM;HumanObservation;;SAMC-ZM-001299;Skeleton and skull;;Shaughnessy PD;;M;;;SAM-ZM038980;;1975-08-23T12:00:00Z;1975;8;23;AT 4;Atlantic;South Africa;;;Beyond Sunrise Beach towards Strandfontein, False Bay;;;;;-340.833.015.442;18.05;;Shaughnessy PD;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
1108;;SAMC;ZM;HumanObservation;;SAMC-ZM-001031;"Sternum and right rib tip, baleen sample; Total length ~8.82m";;Best PB;;;;;SAM-ZM040659;;1989-01-30T12:00:00Z;1989;1;30;PBB 89/2;Atlantic;South Africa;;;Brandfontein, near Agulhas;;;;;-347.667.007.446;198.500.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137089;Balaenoptera edeni;
1109;;SAMC;ZM;HumanObservation;;SAMC-ZM-001356;"Skull and mandibles; Total length 1.78m; Shot from  RSA";;Rand RW;;F;;;SAM-ZM038966;;1969-02-05T12:00:00Z;1969;2;5;UGGI 15;Atlantic/Antarctic;Antarctica;;;Otterbukta;;;;;-701.166.992.188;-2.083.329.916;;Rand RW;;;urn:lsid:marinespecies.org:taxname:344008;Lobodon carcinophagus;
1110;;SAMC;ZM;HumanObservation;;SAMC-ZM-001030;"Baleen series (x2); Total length 8.04m; Found dead on beach";;Best PB;;M;;;SAM-ZM040645;;1988-02-15T12:00:00Z;1988;2;15;PBB 88/4;Atlantic;South Africa;;;6km east of Die Dam, Bredasdrop District;;;;;-347.667.007.446;197.332.992.554;;Best PB;;;urn:lsid:marinespecies.org:taxname:137089;Balaenoptera edeni;
1111;;SAMC;ZM;HumanObservation;;SAMC-ZM-000163;"Cranuim (damaged); Picked up on beach; Beach pick up by M.A. Meyer";;Best PB;;;;;SAM-ZM040942;;1986-10-15T12:00:00Z;1986;10;15;PBB 86/40;Atlantic;Nambia;;;4km north of Cape Cross;;;;;-217.332.992.554;139.499.998.093;;Best PB;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
1112;;SAMC;ZM;HumanObservation;;SAMC-ZM-000284;"Cranial; Picked up on beach; Possible incidental mortality in set nets";;Loutit R;;;;;SAM-ZM039887;;1982-10-05T12:00:00Z;1982;10;5;PBB 82/35/11;Atlantic;Nambia;;;18km south to Terrace Bay;;;;;-201.333.007.812;129.666.996.002;;Loutit R;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
1113;;SAMC;ZM;HumanObservation;;SAMC-ZM-001310;"Mandible only; Beach pick-up; Left side only";;Derek Ohland;;;;;SAM-ZM040840;;1989-10-16T12:00:00Z;1989;10;16;;Atlantic;;;;Long Beach, Gough island;;;;;-403.499.984.741;-986.666.965.485;;Derek Ohland;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
1114;;SAMC;ZM;HumanObservation;;SAMC-ZM-001361;"Skull and mandibles; Total length 2.36m; Shot from  RSA";;Rand RW;;F;;;SAM-ZM038974;;1969-02-06T12:00:00Z;1969;2;6;UGGI 24;Atlantic/Antarctic;Antarctica;;;5 miles east of Otterbukta;;;;;-701.166.992.188;-2.083.329.916;;Rand RW;;;urn:lsid:marinespecies.org:taxname:344008;Lobodon carcinophagus;
1115;;SAMC;ZM;HumanObservation;;SAMC-ZM-001049;"Skull, lower jaw, left flipper; Total length 645cm; Stranded 08/02/1982; Cast made of head, tail, flippers, dorsal fin and body section; Dorsal surface dissected of the left flipper. (flippers in Isoprop. Alcohol";;Best PB;;M;;;SAM-ZM039781;;1982-02-08T12:00:00Z;1982;2;8;PBB 82/5;;South Africa;;;Bergriver, Opposite Laaiplek Hotel;;;;;-327.667.007.446;181.333.007.812;;Best PB;;;urn:lsid:marinespecies.org:taxname:137092;Megaptera novaengliae;
1116;;SAMC;ZM;HumanObservation;;SAMC-ZM-000727;"Skull; 29' 9; Harpooned 22/08/1968";;;;M;;;SAM-ZM035602;;;;;;;Indian;South Africa;;;;;;;;-312.166.996.002;311.333.007.812;;;;;urn:lsid:marinespecies.org:taxname:137013;Balaenoptera cf. bonaerensis;
1117;;SAMC;ZM;HumanObservation;;SAMC-ZM-000135;"Whole skeleton; 7' 4  long; Stranded alive 02/01/1970, died in captivity 08/01/1970 at Tygerberg Zoo";;Best PB;;F;;;SAM-ZM035870;;;;;;70/2;Atlantic;South Africa;;;Sunset Beach, Sea Point, Cape Town;;;;;-339.166.984.558;183.833.007.812;;Best PB;;;urn:lsid:marinespecies.org:taxname:137095;Feresa attenuata;
1118;;SAMC;ZM;HumanObservation;;SAMC-ZM-000066;"Skull; Total length (flukes missing) 300cm; Found dead and decomposed";;Best PB;;M;;;SAM-ZM040480;;1984-10-23T12:00:00Z;1984;10;23;PBB 84/29;Indian;South Africa;;;Between Skipskop and Skihaven, De Hoop;;;;;-345.332.984.924;203.999.996.185;;Best PB;;;urn:lsid:marinespecies.org:taxname:137111;Tursiops truncatus;
1119;;SAMC;ZM;HumanObservation;;SAMC-ZM-001027;"Baleen section only; Total length 14.7m; Animal floating dead, towed out to sea; stranded at koeberg 15/12/1983";;Best PB;;M;;;SAM-ZM039958;;1983-12-11T12:00:00Z;1983;12;11;PBB 83/43;Atlantic;South Africa;;;Ben Schoeman Dock, Table Bay;;;;;-338.666.992.188;184.333.000.183;;Best PB;;;urn:lsid:marinespecies.org:taxname:137089;Balaenoptera edeni;
1120;;SAMC;ZM;HumanObservation;;SAMC-ZM-000120;"Skull (mandible missing); Stranding 1928";;;;;;;SAM-ZM033593;;;;;;0/99;Atlantic;South Africa;;;Kommetjie;;;;;-341.166.992.188;183.166.999.817;;;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1121;;SAMC;ZM;HumanObservation;;SAMC-ZM-000518;"Skull; Total length 175.5cm";;Best PB;;F;;;SAM-ZM039935;;1979-08-15T12:00:00Z;1979;8;15;PBB 79/15;Atlantic;South Africa;;;Brandfontein (between Cape Aguhlas and Quoin Point);;;;;-347.667.007.446;198.500.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1122;;SAMC;ZM;HumanObservation;;SAMC-ZM-001131;"Skull, mandible and loose teeth; Immature; cupboard no. 1";;Rand RW;;M;;;SAM-ZM034636;;1952-04-04T12:00:00Z;1952;4;4;UGGI No. 3715;Indian;South Africa;;;Marion Island;;;;;-468.833.007.812;37.75;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
1123;;SAMC;ZM;HumanObservation;;SAMC-ZM-001021;"Portion of maxilla; Skull fragmented picked up on beach";;Best PB;;;;;SAM-ZM039218;;1978-08-16T12:00:00Z;1978;8;;78/32;Atlantic;Nambia;;;Pelican Point, Walvis Bay;;;;;-228.666.992.188;144.499.998.093;;Best PB;;;urn:lsid:marinespecies.org:taxname:137087;Balaenoptera acutorostrata;
1124;;SAMC;ZM;HumanObservation;;SAMC-ZM-001065;"Baleen series (left hand side only); Total length 10.06m; Stranded live";;Best PB;;M;;;SAM-ZM040747;;1978-09-14T12:00:00Z;1978;9;14;PBB 78/39;Atlantic;South Africa;;;Mossel River Beach, Hermanus;;;;;-343.666.992.188;188.166.999.817;;Best PB;;;urn:lsid:marinespecies.org:taxname:220222;Eubalaena australis;
1125;;SAMC;ZM;HumanObservation;;SAMC-ZM-001340;"Skull; Immature animal";;Herr Funk RSA;;;;;SAM-ZM036242;;1971-02-09T12:00:00Z;1971;2;9;;Atlantic/Antarctic;Antarctica;;;;;;;;-701.667.022.705;-2.5;;Herr Funk RSA;;;urn:lsid:marinespecies.org:taxname:344008;Lobodon carcinophagus;
1126;;SAMC;ZM;HumanObservation;;SAMC-ZM-000369;"Skull, mandibles and hyoids; Length 390cm; Tally No. 3757";;Best PB;;F;;;SAM-ZM039715;;1981-08-16T12:00:00Z;1981;8;;81/13/17;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1127;;SAMC;ZM;HumanObservation;;SAMC-ZM-000487;"Skull, mandibles and hyoids; Length 355cm; Tally No. 3522";;Best PB;;F;;;SAM-ZM039748;;1981-08-16T12:00:00Z;1981;8;;81/13/55;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1128;;SAMC;ZM;HumanObservation;;SAMC-ZM-000421;"Skull; Total length 2.97m; Stranded live - shot";;Best PB;;M;;;SAM-ZM041286;;1994-07-20T12:00:00Z;1994;7;20;PBB 94/11;Atlantic;South Africa;;;St. Helena Bay;;;;;-327.000.007.629;180.832.996.368;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
1129;;SAMC;ZM;HumanObservation;;SAMC-ZM-001217;"1 canine tooth; Beach pick-up";;Peddemors VM;;;;;SAM-ZM041234;;1987-09-24T12:00:00Z;1987;9;24;VMP 4;Atlantic;;;;Long Beach, Gough Island;;;;;-403.499.984.741;-986.666.965.485;;Peddemors VM;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
1130;;SAMC;ZM;HumanObservation;;SAMC-ZM-000869;"Whole skeleton; 18' 10 1/2  long; Harpooned from whale catcher off durban 13/03/1973";;Best PB;;M;;;SAM-ZM036836;;;;;;73/7;Indian;South Africa;;;;;;;;-298.332.996.368;329.832.992.554;;Best PB;;;urn:lsid:marinespecies.org:taxname:137127;Ziphius cavirostris;
1131;;SAMC;ZM;HumanObservation;;SAMC-ZM-001372;Skull;;Rand RW;;F;;;SAM-ZM034967;;1953-06-16T12:00:00Z;1953;6;16;RWR 14;Pacific;U.S.A;;;St. Paul island, Alaska;;;;;570.999.984.741;-170.25;;Rand RW;;;urn:lsid:marinespecies.org:taxname:254997;Callorhinus ursinus;
1132;;SAMC;ZM;HumanObservation;;SAMC-ZM-001368;Skull;;Rand RW;;;;;SAM-ZM034962;;1953-07-22T12:00:00Z;1953;7;22;RWR 27;;;;;Near St. Paul Island, Alaska;;;;;571.333.007.812;-170.216.995.239;;Rand RW;;;urn:lsid:marinespecies.org:taxname:254997;Callorhinus ursinus;
1133;;SAMC;ZM;HumanObservation;;SAMC-ZM-000107;"Skull; Total length 188cm";;Best PB;;M;;;SAM-ZM039900;;1983-06-18T12:00:00Z;1983;6;18;PBB 83/30;Atlantic;South Africa;;;Sandy Bay (north side), near Llandudno;;;;;-340.167.007.446;183.166.999.817;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
1134;;SAMC;ZM;HumanObservation;;SAMC-ZM-000809;"Skull, mandible and nails; Adult; cupboard No. 3";;Rand RW;;F;;;SAM-ZM034856;;1952-01-14T12:00:00Z;1952;1;14;UGGI 3365;Indian;South Africa;;;Marion Island;;;;;-468.833.007.812;37.75;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
1135;;SAMC;ZM;HumanObservation;;SAMC-ZM-001096;Fossil rostrum;;;;;;;SAM-ZM035106;;;;;;;;South Africa;;;West north west Cape Columbine in 225 fathoms;;;;;-327.999.992.371;178.166.999.817;;;;;urn:lsid:marinespecies.org:taxname:136986;Ziphiidae;
1136;;SAMC;ZM;HumanObservation;;SAMC-ZM-001028;"Skull and baleen (both series); Total length 409cm; Found dead, new born";;Best PB;;F;;;SAM-ZM040449;;1984-07-10T12:00:00Z;1984;7;10;PBB 84/20;Atlantic;South Africa;;;Aasfontein, near Agulhas;;;;;-347.667.007.446;198.332.996.368;;Best PB;;;urn:lsid:marinespecies.org:taxname:137089;Balaenoptera edeni;
1137;;SAMC;ZM;HumanObservation;;SAMC-ZM-001339;"Skull; Immature animal";;Herr Funk of R/S RSA;;;;;SAM-ZM036241;;1971-02-09T12:00:00Z;1971;2;9;;Atlantic/Antarctic;Antarctica;;;;;;;;-701.667.022.705;-2.5;;Herr Funk of R/S RSA;;;urn:lsid:marinespecies.org:taxname:344008;Lobodon carcinophagus;
1138;;SAMC;ZM;HumanObservation;;SAMC-ZM-000871;"Whole skeleton; 19' 2  long; Stranded 10/07/1973";;Best PB;;F;;;SAM-ZM037120;;1973-07-16T12:00:00Z;1973;7;16;73/9;Atlantic;Nambia;;;2km south of Cape Cross;;;;;-217.833.003.998;139.333.000.183;;Best PB;;;urn:lsid:marinespecies.org:taxname:137127;Ziphius cavirostris;
1139;;SAMC;ZM;HumanObservation;;SAMC-ZM-000100;"Skull; 1.82m long; Stranded probably late October 1973";;Best PB;;M;;;SAM-ZM036840;;1973-11-06T12:00:00Z;1973;11;6;73/13;Atlantic;South Africa;;;8km north of Melkbosstrand;;;;;-336.500.015.259;183.999.996.185;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
1140;;SAMC;ZM;HumanObservation;;SAMC-ZM-000275;"Cranial; Picked up on beach; Beach Pick-up by Rudi Loutit, Nature Conservator";;Best PB;;;;;SAM-ZM039867;;1981-09-09T12:00:00Z;1981;9;9;PBB 82/8;Atlantic;Nambia;;;3 - 3.5km north of Ugab River mouth, Sekleton Coast, National Park;;;;;-211.333.007.812;135.832.996.368;;Best PB;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
1141;;SAMC;ZM;HumanObservation;;SAMC-ZM-001352;"Skull, mandibles and atlas; Total length 2.29m; Shot from  RSA";;Rand RW;;F;;;SAM-ZM038961;;1969-02-03T12:00:00Z;1969;2;3;UGGI 10;Atlantic/Antarctic;Antarctica;;;Otterbukta;;;;;-701.166.992.188;-2.083.329.916;;Rand RW;;;urn:lsid:marinespecies.org:taxname:344008;Lobodon carcinophagus;
1142;;SAMC;ZM;HumanObservation;;SAMC-ZM-000484;"Skull, mandibles and hyoids; Length 469cm; Tally No. 3505";;Best PB;;M;;;SAM-ZM039745;;1981-08-16T12:00:00Z;1981;8;;81/13/52;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1143;;SAMC;ZM;HumanObservation;;SAMC-ZM-001017;"Skull; 6' 3 1/2  long; Stranded alive 15/05/1972";;Best PB;;M;;;SAM-ZM036715;;;;;;72/8;Atlantic;South Africa;;;Long Beach, Kommetjie Cape Peninsula;;;;;-341.166.992.188;183.166.999.817;;Best PB;;;urn:lsid:marinespecies.org:taxname:137087;Balaenoptera acutorostrata;
1144;;SAMC;ZM;HumanObservation;;SAMC-ZM-000133;"Skeleton; 6' 3; Stranded 01/1968; one of five";;Best PB;;M;;;SAM-ZM035578;;;;;;68/7;Atlantic;Nambia;;;Griffith Bay, Ludertiz;;;;;-266.499.996.185;151.332.998.276;;Best PB;;;urn:lsid:marinespecies.org:taxname:137095;Feresa attenuata;
1145;;SAMC;ZM;HumanObservation;;SAMC-ZM-000876;"Skull; Total length 5.32m; Found dead on beach";;Best PB;;F;;;SAM-ZM040712;;1988-07-17T12:00:00Z;1988;7;17;PBB 88/19;Atlantic;South Africa;;;Shell Bay, Stompneus Point, St. Hellena Bay;;;;;-327.000.007.629;179.832.992.554;;Best PB;;;urn:lsid:marinespecies.org:taxname:137127;Ziphius cavirostris;
1146;;SAMC;ZM;HumanObservation;;SAMC-ZM-001125;"Skull, mandible, penis bone and teeth; Cupboard No. 1";;Rand RW;;M;;;SAM-ZM034630;;1957-12-26T12:00:00Z;1957;12;26;3250;Indian;South Africa;;;Marion Island;;;;;-468.833.007.812;37.75;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
1147;;SAMC;ZM;HumanObservation;;SAMC-ZM-000816;Skull (no mandible) scapula, vertebrae;;Shaughnessy PD;;;;;SAM-ZM036959;;1973-07-02T12:00:00Z;1973;;;3;Atlantic;;;;Long Beach, Wild Plain, Gough Island;;;;;-403.499.984.741;-986.666.965.485;;Shaughnessy PD;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
1148;;SAMC;ZM;HumanObservation;;SAMC-ZM-000062;"Skull; Total length 1.59m; Stranded";;Best PB;;M;;;SAM-ZM039838;;1981-02-27T12:00:00Z;1981;2;27;81/1;Atlantic;South Africa;;;The Strand, False Bay;;;;;-340.999.984.741;187.999.992.371;;Best PB;;;urn:lsid:marinespecies.org:taxname:254983;Tursiops aduncus;
1149;;SAMC;ZM;HumanObservation;;SAMC-ZM-000512;"Skull, mandibles and part of hyoids - many teeth missing; Tally No. 342";;Best PB;;;;;SAM-ZM039757;;1981-08-16T12:00:00Z;1981;8;;81/13/?;Atlantic;South Africa;;;St. Helena Bay;;;;;-327.000.007.629;180.832.996.368;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1150;;SAMC;ZM;HumanObservation;;SAMC-ZM-000478;"Skull, mandibles and hyoids; Length 367cm; Tally No. 3539";;Best PB;;M;;;SAM-ZM039739;;1981-08-16T12:00:00Z;1981;8;;81/13/44;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1151;;SAMC;ZM;HumanObservation;;SAMC-ZM-001011;"1 skeleton; Found unnumbered in collection; catalogued 1964; on display July 1976";;;;;;;SAM-ZM035080;;;;;;;Atlantic;South Africa;;;Landed at Saldanha Bay Whaling Station;;;;;-330.332.984.924;18.00;;;;;urn:lsid:marinespecies.org:taxname:137090;Balaenoptera musculus;
1152;;SAMC;ZM;HumanObservation;;SAMC-ZM-001308;"Skull only; Beach pick-up";;Derek Ohland;;;;;SAM-ZM040838;;1989-10-16T12:00:00Z;1989;10;16;;Atlantic;;;;Long Beach, Gough Island;;;;;-403.499.984.741;-986.666.965.485;;Derek Ohland;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
1153;;SAMC;ZM;HumanObservation;;SAMC-ZM-000530;"Skull; Total length 4.84m; Stranded live with second animal (not collected)";;Best PB;;M;;;SAM-ZM040622;;1987-02-16T12:00:00Z;1987;2;16;PBB 87/2;Indian;South Africa;;;Kontiki , west side of Breede River mouth;;;;;-344.000.015.259;207.999.992.371;;Best PB;;;urn:lsid:marinespecies.org:taxname:137124;Mesoplodon grayi;
1154;;SAMC;ZM;HumanObservation;;SAMC-ZM-001025;"Skull and baleen; Total length 6.66m; Animal stranded live";;Best PB;;M;;;SAM-ZM039861;;1983-03-30T12:00:00Z;1983;3;30;83/17;Atlantic;South Africa;;;Stomp neus Baai, St. Helena Bay;;;;;-327.000.007.629;179.333.000.183;;Best PB;;;urn:lsid:marinespecies.org:taxname:137087;Balaenoptera acutorostrata;
1155;;SAMC;ZM;HumanObservation;;SAMC-ZM-001155;"Skull; Immature";;Rand RW;;F;;;SAM-ZM034998;;1952-03-28T12:00:00Z;1952;3;28;UGGI 3697;Indian;South Africa;;;Marion Island;;;;;-468.833.007.812;37.75;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
1156;;SAMC;ZM;HumanObservation;;SAMC-ZM-000870;"Skull; 18' 8  long; Found floating dead at sea by whale catcher off Durban, 13/07/1973";;Best PB;;M;;;SAM-ZM036837;;;;;;73/8;Indian;South Africa;;;;;;;;-291.833.000.183;333.499.984.741;;Best PB;;;urn:lsid:marinespecies.org:taxname:137127;Ziphius cavirostris;
1157;;SAMC;ZM;HumanObservation;;SAMC-ZM-000124;"Skull; Total length 301cm; From mass stranding";;Best PB;;F;;;SAM-ZM039904;;1983-05-27T12:00:00Z;1983;5;27;PBB 83/25/7;Atlantic;South Africa;;;Buffels Bay, Cape Point Nature Reserve;;;;;-342.999.992.371;184.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
1158;;SAMC;ZM;HumanObservation;;SAMC-ZM-000434;"Skull, mandibles and hyoids; Length 439cm; Tally No. 3616";;Best PB;;M;;;SAM-ZM039733;;1981-08-16T12:00:00Z;1981;8;;81/13/38;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1159;;SAMC;ZM;HumanObservation;;SAMC-ZM-000515;"Skull; Total length 4.57m; Stranded";;Best PB;;F;;;SAM-ZM039863;;1982-10-15T12:00:00Z;1982;10;15;PBB 82/28;Atlantic;South Africa;;;11km south of Lamberts Bay;;;;;-321.833.000.183;182.999.992.371;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
1160;;SAMC;ZM;HumanObservation;;SAMC-ZM-000857;"Skull; Total length 4.81m; Stranded ~ 02 October 1983";;Best PB;;male?;;;SAM-ZM039932;;1983-10-08T12:00:00Z;1983;10;8;83/35;Indian;South Africa;;;~2km west of Dana Bay, Mossel Bay;;;;;-342.000.007.629;220.333.003.998;;Best PB;;;urn:lsid:marinespecies.org:taxname:137126;Mesoplodon mirus;
