event-id,visible,timestamp,location-long,location-lat,argos:calcul-freq,argos:iq,argos:lc,argos:location-algorithm,argos:nb-mes,argos:sat-id,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
24174716980,true,2013-04-06 06:19:02.000,99.409,-61.193,4.01677411E8,"8","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716981,true,2013-04-06 11:18:50.000,98.487,-61.311,4.01677486E8,"7","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716982,true,2013-04-06 11:20:45.000,98.483,-61.311,4.01677489E8,"","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716983,true,2013-04-06 11:20:45.000,98.485,-61.312,4.01677486E8,"","B","least squares",2,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716984,true,2013-04-06 12:21:32.000,98.342,-61.311,4.01677486E8,"58","3","least squares",5,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716985,true,2013-04-06 13:00:26.000,98.242,-61.31,4.01677488E8,"7","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716986,true,2013-04-06 13:01:48.000,98.24,-61.312,4.01677487E8,"50","2","least squares",4,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716987,true,2013-04-06 13:02:18.000,98.243,-61.31,4.01677487E8,"","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716988,true,2013-04-06 13:28:34.000,98.161,-61.303,4.01677483E8,"","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716989,true,2013-04-06 13:47:03.000,98.161,-61.303,4.0167748E8,"","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716990,true,2013-04-06 13:57:55.000,98.093,-61.298,4.01677485E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716991,true,2013-04-06 17:11:46.000,97.6,-61.319,4.01677486E8,"58","3","least squares",5,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716992,true,2013-04-06 17:16:14.000,97.558,-61.327,4.01677483E8,"58","1","least squares",4,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716993,true,2013-04-06 17:53:48.000,97.555,-61.324,4.01677486E8,"58","2","least squares",5,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716994,true,2013-04-06 17:54:57.000,97.566,-61.323,4.01677487E8,"50","0","least squares",6,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716995,true,2013-04-06 18:02:21.000,97.563,-61.325,4.01677488E8,"","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716996,true,2013-04-06 18:29:42.000,97.564,-61.324,4.01677492E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716998,true,2013-04-06 18:51:54.000,97.55,-61.324,4.01677488E8,"","A","least squares",3,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716997,true,2013-04-06 18:54:08.000,97.557,-61.314,4.0167749E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716999,true,2013-04-06 19:41:13.000,97.563,-61.311,4.01677488E8,"7","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717000,true,2013-04-06 19:41:13.000,97.566,-61.311,4.01677488E8,"7","B","least squares",2,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717001,true,2013-04-06 19:42:37.000,97.578,-61.321,4.01677487E8,"","A","least squares",3,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717002,true,2013-04-06 23:02:55.000,97.243,-61.297,4.01677524E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717003,true,2013-04-06 23:44:23.000,97.287,-61.292,4.01677503E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717004,true,2013-04-07 00:33:11.000,97.291,-61.281,4.01677487E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717005,true,2013-04-07 01:08:03.000,97.447,-61.292,4.01677482E8,"8","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717006,true,2013-04-07 01:28:31.000,97.48,-61.31,4.01677491E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717007,true,2013-04-07 19:26:00.000,96.787,-61.54,4.01677611E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717008,true,2013-04-08 19:15:37.000,96.719,-61.575,4.01677615E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717009,true,2013-04-08 23:49:23.000,95.607,-61.263,4.01677533E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717010,true,2013-04-16 19:49:51.000,90.62,-61.659,4.01677488E8,"50","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717011,true,2013-04-16 23:08:19.000,90.528,-61.696,4.01677489E8,"48","0","least squares",4,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717012,true,2013-04-16 23:18:33.000,90.575,-61.708,4.01677496E8,"","A","least squares",3,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717013,true,2013-04-16 23:24:22.000,90.582,-61.673,4.01677488E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717014,true,2013-04-17 01:00:38.000,90.466,-61.707,4.01677482E8,"8","A","least squares",3,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717015,true,2013-04-17 01:01:35.000,90.52,-61.723,4.01677488E8,"50","1","least squares",4,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717016,true,2013-04-17 07:38:07.000,90.564,-61.728,4.01677481E8,"8","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717017,true,2013-04-17 07:41:21.000,90.648,-61.783,4.01677496E8,"40","0","least squares",4,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717018,true,2013-04-17 11:02:31.000,90.599,-61.796,4.01677503E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717019,true,2013-04-17 11:08:34.000,90.661,-61.759,4.01677483E8,"","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717020,true,2013-04-17 12:36:33.000,90.512,-61.785,4.01677499E8,"8","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717021,true,2013-04-17 12:41:14.000,90.497,-61.786,4.01677501E8,"","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717022,true,2013-04-17 12:50:36.000,90.51,-61.794,4.01677497E8,"","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717023,true,2013-04-17 17:43:12.000,90.445,-61.774,4.0167747E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717024,true,2013-04-17 18:05:33.000,90.357,-61.669,4.01677489E8,"50","2","least squares",5,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717025,true,2013-04-17 18:20:10.000,90.332,-61.666,4.0167749E8,"50","2","least squares",4,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717026,true,2013-04-17 19:22:10.000,90.259,-61.521,4.01677484E8,"58","3","least squares",4,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717027,true,2013-04-17 19:22:58.000,90.258,-61.52,4.01677487E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717028,true,2013-04-17 19:46:29.000,90.243,-61.504,4.0167749E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717029,true,2013-04-17 23:04:15.000,90.108,-61.375,4.01677509E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717030,true,2013-04-18 00:27:21.000,89.947,-61.257,4.01677456E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717031,true,2013-04-18 00:36:59.000,90.05,-61.233,4.01677442E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717032,true,2013-04-18 00:58:20.000,89.926,-61.192,4.01677487E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717033,true,2013-04-18 12:26:19.000,90.011,-61.319,4.01677537E8,"8","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717034,true,2013-04-18 12:27:40.000,89.279,-61.558,4.0167748E8,"8","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717035,true,2013-04-18 17:25:13.000,89.082,-61.392,4.01677491E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717036,true,2013-04-18 17:32:00.000,89.331,-61.57,4.01677491E8,"8","A","least squares",3,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717037,true,2013-04-18 18:06:02.000,89.327,-61.571,4.01677502E8,"7","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717038,true,2013-04-18 18:57:59.000,89.292,-61.56,4.01677511E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717039,true,2013-04-18 19:05:49.000,89.278,-61.628,4.01677499E8,"8","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717040,true,2013-04-18 19:13:47.000,89.298,-61.561,4.01677495E8,"7","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717041,true,2013-04-18 19:27:02.000,89.268,-61.63,4.01677487E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717042,true,2013-04-18 19:46:56.000,89.247,-61.631,4.01677503E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717043,true,2013-04-19 00:17:44.000,88.687,-61.554,4.01677484E8,"8","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717044,true,2013-04-19 00:41:52.000,88.659,-61.556,4.01677492E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717045,true,2013-04-19 01:53:45.000,88.595,-61.557,4.01677491E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717046,true,2013-04-19 12:06:16.000,88.729,-61.666,4.01677494E8,"8","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717047,true,2013-04-19 13:44:52.000,88.708,-61.625,4.01677474E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717048,true,2013-04-19 17:17:27.000,87.919,-61.733,4.01677458E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717049,true,2013-04-19 17:21:36.000,88.155,-61.881,4.01677493E8,"","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717050,true,2013-04-19 17:21:36.000,87.712,-61.839,4.01677433E8,"","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717051,true,2013-04-19 17:53:29.000,88.064,-61.928,4.01677491E8,"48","1","least squares",5,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717052,true,2013-04-19 18:55:58.000,87.974,-61.982,4.01677509E8,"7","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717053,true,2013-04-19 19:04:04.000,88.057,-61.965,4.0167748E8,"8","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717054,true,2013-04-19 19:04:40.000,87.898,-61.962,4.01677504E8,"","A","least squares",3,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717055,true,2013-04-19 19:39:09.000,87.896,-61.967,4.0167751E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717056,true,2013-04-19 23:33:20.000,87.816,-61.865,4.01677494E8,"58","1","least squares",4,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717057,true,2013-04-19 23:56:46.000,87.853,-61.858,4.01677494E8,"50","2","least squares",5,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717058,true,2013-04-20 01:37:55.000,87.843,-61.867,4.01677488E8,"8","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717059,true,2013-04-20 07:09:49.000,87.827,-61.857,4.01677499E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717060,true,2013-04-20 11:45:06.000,87.924,-61.891,4.01677495E8,"8","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717061,true,2013-04-20 12:03:49.000,87.855,-61.857,4.01677487E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717062,true,2013-04-20 13:20:18.000,87.885,-61.872,4.01677487E8,"58","2","least squares",4,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717063,true,2013-04-20 17:02:38.000,87.888,-61.884,4.01677491E8,"8","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717064,true,2013-04-20 17:07:34.000,87.885,-61.884,4.01677483E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717065,true,2013-04-20 17:09:57.000,87.956,-61.857,4.01677493E8,"48","0","least squares",4,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717066,true,2013-04-20 17:40:13.000,87.985,-61.866,4.01677497E8,"8","A","least squares",3,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717067,true,2013-04-20 18:44:34.000,87.95,-61.862,4.01677502E8,"8","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717068,true,2013-04-20 18:44:34.000,88.018,-61.861,4.0167751E8,"8","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717069,true,2013-04-20 18:52:27.000,87.953,-61.854,4.01677487E8,"8","A","least squares",3,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717070,true,2013-04-20 19:53:25.000,87.985,-61.836,4.01677495E8,"8","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717071,true,2013-04-20 23:14:59.000,88.014,-61.795,4.0167749E8,"8","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717072,true,2013-04-20 23:33:22.000,87.951,-61.805,4.01677497E8,"","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717073,true,2013-04-21 00:18:47.000,88.007,-61.816,4.01677497E8,"58","1","least squares",4,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717074,true,2013-04-21 01:13:35.000,88.015,-61.838,4.01677494E8,"58","3","least squares",4,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717075,true,2013-04-21 01:56:18.000,88.029,-61.84,4.01677495E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717076,true,2013-04-21 07:02:49.000,88.159,-61.811,4.0167751E8,"8","A","least squares",3,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717077,true,2013-04-21 11:14:18.000,88.103,-61.809,4.01677492E8,"58","3","least squares",5,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717078,true,2013-04-21 11:56:49.000,88.117,-61.809,4.01677494E8,"8","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717079,true,2013-04-21 11:57:50.000,88.117,-61.81,4.01677494E8,"","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717080,true,2013-04-21 12:54:40.000,88.154,-61.808,4.01677492E8,"58","3","least squares",5,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717081,true,2013-04-21 13:35:03.000,88.101,-61.807,4.01677491E8,"58","1","least squares",4,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717082,true,2013-04-21 18:33:59.000,88.044,-61.791,4.01677478E8,"8","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717083,true,2013-04-21 18:42:26.000,88.122,-61.84,4.01677496E8,"40","0","least squares",4,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717084,true,2013-04-21 19:10:42.000,88.112,-61.841,4.01677495E8,"","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717085,true,2013-04-21 19:30:09.000,88.063,-61.855,4.01677499E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717086,true,2013-04-21 23:16:29.000,87.925,-61.811,4.01677529E8,"8","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717087,true,2013-04-21 23:35:43.000,87.741,-61.83,4.01677504E8,"","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717088,true,2013-04-22 00:07:15.000,87.754,-61.894,4.01677491E8,"8","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717089,true,2013-04-22 00:54:34.000,87.78,-61.896,4.01677483E8,"8","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717090,true,2013-04-22 01:47:28.000,87.843,-61.872,4.01677491E8,"58","0","least squares",5,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717091,true,2013-04-22 11:46:57.000,88.118,-61.733,4.01677496E8,"8","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717092,true,2013-04-22 11:54:42.000,88.12,-61.733,4.01677496E8,"","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717093,true,2013-04-22 12:30:11.000,88.132,-61.747,4.01677496E8,"8","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717094,true,2013-04-22 13:58:17.000,88.018,-61.76,4.01677468E8,"8","A","least squares",3,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717095,true,2013-04-22 17:21:35.000,88.213,-61.865,4.01677493E8,"58","1","least squares",5,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717096,true,2013-04-22 18:04:41.000,88.204,-61.84,4.01677495E8,"58","0","least squares",4,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717097,true,2013-04-22 18:23:37.000,88.29,-61.828,4.01677491E8,"40","0","least squares",5,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717098,true,2013-04-22 18:56:24.000,88.211,-61.779,4.01677505E8,"6","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717099,true,2013-04-22 19:00:05.000,88.16,-61.786,4.01677499E8,"58","1","least squares",6,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717100,true,2013-04-22 19:41:49.000,88.08,-61.817,4.01677483E8,"8","A","least squares",3,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717101,true,2013-04-22 23:51:34.000,87.944,-61.89,4.01677492E8,"48","1","least squares",5,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717102,true,2013-04-23 00:35:10.000,87.929,-61.913,4.01677488E8,"48","1","least squares",5,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717103,true,2013-04-23 01:39:11.000,87.862,-61.933,4.01677491E8,"8","A","least squares",3,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717104,true,2013-04-23 06:34:07.000,87.595,-62.007,4.0167748E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717105,true,2013-04-23 11:42:37.000,87.044,-62.154,4.01677503E8,"8","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717106,true,2013-04-23 12:04:34.000,87.016,-62.163,4.01677501E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
